PETS,"PetMed Express, Inc.",PETS
AXGN,"AxoGen, Inc.",AXGN
YORW,The York Water Company,YORW
RAD,Rite Aid Corporation,RAD
WETF,"WisdomTree Investments, Inc.",WETF
YI,"111, Inc.",YI
BLNK,Blink Charging Co. Common Stock,BLNK
BCX,BlackRock Resources  of Benefic,BCX
RLMD,"Relmada Therapeutics, Inc.",RLMD
SIGA,SIGA Technologies Inc.,SIGA
MAXN,"Maxeon Solar Technologies, Ltd.",MAXN
NLS,"Nautilus, Inc.",NLS
KDNY,"Chinook Therapeutics, Inc.",KDNY
HONE,"HarborOne Bancorp, Inc.",HONE
ERII,"Energy Recovery, Inc.",ERII
ADTN,"ADTRAN Holdings, Inc.",ADTN
CRDF,"Cardiff Oncology, Inc.",CRDF
ONCR,"Oncorus, Inc.",ONCR
UFCS,"United Fire Group, Inc",UFCS
AUTL,Autolus Therapeutics plc,AUTL
PLCE,"Children's Place, Inc. (The)",PLCE
LCA,"Landcadia Holdings IV, Inc.",LCA
IVR,INVESCO MORTGAGE CAPITAL INC,IVR
QTNT,Quotient Limited,QTNT
HIX,Western Asset High Income Fund ,HIX
QCRH,"QCR Holdings, Inc.",QCRH
BLX,Banco Latinoamericano de Comerc,BLX
MMD,MainStay MacKay DefinedTerm Mun,MMD
ATEN,"A10 Networks, Inc.",ATEN
RPT,RPT Realty,RPT
BY,"Byline Bancorp, Inc.",BY
CCO,"Clear Channel Outdoor Holdings,",CCO
AERI,"Aerie Pharmaceuticals, Inc.",AERI
MVF,"Blackrock MuniVest Fund, Inc.",MVF
REVG,"REV Group, Inc.",REVG
GPRK,Geopark Ltd,GPRK
KODK,Eastman Kodak Company,KODK
VREX,Varex Imaging Corporation,VREX
SI,Silvergate Capital Corporation,SI
VET,Vermilion Energy Inc.,VET
GERN,Geron Corporation,GERN
UTL,UNITIL Corporation,UTL
PFBC,Preferred Bank,PFBC
FOSL,"Fossil Group, Inc.",FOSL
GGN,"GAMCO Global Gold, Natural Reso",GGN
PUMP,ProPetro Holding Corp.,PUMP
PBFX,PBF Logistics LP,PBFX
USLM,"United States Lime & Minerals, ",USLM
CBTX,"CBTX, Inc.",CBTX
GHY,PGIM Global Short Duration High,GHY
GRAY,"Graybug Vision, Inc.",GRAY
GLP,Global Partners LP Global Partn,GLP
UVSP,Univest Financial Corporation,UVSP
GOAC,GO Acquisition Corp.,GOAC
MPX,Marine Products Corporation,MPX
GPRE,"Green Plains, Inc.",GPRE
HWKN,"Hawkins, Inc.",HWKN
OYST,"Oyster Point Pharma, Inc.",OYST
LOCO,"El Pollo Loco Holdings, Inc.",LOCO
VRAY,"ViewRay, Inc.",VRAY
FUSN,Fusion Pharmaceuticals Inc.,FUSN
CMBM,Cambium Networks Corporation,CMBM
GOGL,Golden Ocean Group Limited,GOGL
MOD,Modine Manufacturing Company,MOD
SFT,"Shift Technologies, Inc.",SFT
CUBI,"Customers Bancorp, Inc",CUBI
VEC,"Vectrus, Inc.",VEC
BLW,Blackrock Limited Duration Inco,BLW
MUI,Blackrock Muni Intermediate Dur,MUI
BGB,Blackstone / GSO Strategic Cred,BGB
CAN,Canaan Inc.,CAN
DBI,Designer Brands Inc.,DBI
MMU,Western Asset Managed Municipal,MMU
AMRS,"Amyris, Inc.",AMRS
AOSL,Alpha and Omega Semiconductor L,AOSL
AVID,"Avid Technology, Inc.",AVID
IVA,Inventiva S.A. - American Depos,IVA
COE,China Online Education Group,COE
CAC,Camden National Corporation,CAC
CHW,Calamos Global Dynamic Income F,CHW
DFP,Flaherty & Crumrine Dynamic Pre,DFP
LBC,Luther Burbank Corporation,LBC
TRMD,TORM plc,TRMD
CBAY,CymaBay Therapeutics Inc.,CBAY
AMTB,Amerant Bancorp Inc.,AMTB
BCEL,"Atreca, Inc.",BCEL
DIAX,Nuveen Dow 30SM Dynamic Overwri,DIAX
BBSI,"Barrett Business Services, Inc.",BBSI
OPT,Opthea Limited,OPT
KOP,Koppers Holdings Inc. Koppers H,KOP
HPS,John Hancock Preferred Income F,HPS
TRVG,trivago N.V.,TRVG
BME,Blackrock Health Sciences Trust,BME
TG,Tredegar Corporation,TG
ORGO,Organogenesis Holdings Inc.,ORGO
ERF,Enerplus Corporation,ERF
EVN,Eaton Vance Municipal Income Tr,EVN
JPI,Nuveen Preferred and Income Ter,JPI
AVK,Advent Claymore Convertible Sec,AVK
GSAT,"Globalstar, Inc.",GSAT
RADI,"Radius Global Infrastructure, I",RADI
APTO,"Aptose Biosciences, Inc.",APTO
NSSC,"NAPCO Security Technologies, In",NSSC
EFT,Eaton Vance Floating Rate Incom,EFT
BCOV,Brightcove Inc.,BCOV
TCS,Container Store (The),TCS
VFF,"Village Farms International, In",VFF
REX,REX American Resources Corporat,REX
FSP,Franklin Street Properties Corp,FSP
LEO,"Dreyfus Strategic Municipals, I",LEO
EXK,Endeavour Silver Corporation,EXK
FRLN,Freeline Therapeutics Holdings ,FRLN
ANIK,Anika Therapeutics Inc.,ANIK
CLDT,Chatham Lodging Trust (REIT),CLDT
GAN,GAN Limited,GAN
ARLP,"Alliance Resource Partners, L.P",ARLP
ETNB,"89bio, Inc.",ETNB
MYN,Blackrock MuniYield New York Qu,MYN
CSV,"Carriage Services, Inc.",CSV
RUTH,"Ruth's Hospitality Group, Inc.",RUTH
ARDX,"Ardelyx, Inc.",ARDX
SCVL,"Shoe Carnival, Inc.",SCVL
SMLR,"Semler Scientific, Inc.",SMLR
DCO,Ducommun Incorporated,DCO
HTBK,Heritage Commerce Corp,HTBK
THFF,First Financial Corporation Ind,THFF
DFIN,"Donnelley Financial Solutions, ",DFIN
NLTX,"Neoleukin Therapeutics, Inc.",NLTX
SRDX,"Surmodics, Inc.",SRDX
FUV,"Arcimoto, Inc.",FUV
XBIT,XBiotech Inc.,XBIT
MGI,"Moneygram International, Inc.",MGI
CAF,Morgan Stanley China A Share Fu,CAF
EQD,Equity Distribution Acquisition,EQD
FBRX,"Forte Biosciences, Inc.",FBRX
HVT,"Haverty Furniture Companies, In",HVT
DTIL,"Precision BioSciences, Inc.",DTIL
MITK,"Mitek Systems, Inc.",MITK
HLX,"Helix Energy Solutions Group, I",HLX
MQY,Blackrock MuniYield Quality Fun,MQY
HCCI,"Heritage-Crystal Clean, Inc.",HCCI
ISEE,"IVERIC bio, Inc.",ISEE
MCA,Blackrock MuniYield California ,MCA
MUA,"Blackrock MuniAssets Fund, Inc",MUA
MERC,Mercer International Inc.,MERC
PEBO,Peoples Bancorp Inc.,PEBO
FMBH,"First Mid Bancshares, Inc.",FMBH
CBAT,"CBAK Energy Technology, Inc.",CBAT
RCEL,"Avita Medical, Inc.",RCEL
CDMO,"Avid Bioservices, Inc.",CDMO
BTO,John Hancock Financial Opportun,BTO
BFC,Bank First Corporation,BFC
ATEX,Anterix Inc.,ATEX
FF,FutureFuel Corp.,FF
CFB,"CrossFirst Bankshares, Inc.",CFB
LC,LendingClub Corporation,LC
HPI,John Hancock Preferred Income F,HPI
CAL,"Caleres, Inc.",CAL
CATC,Cambridge Bancorp,CATC
MGTX,MeiraGTx Holdings plc,MGTX
GPMT,Granite Point Mortgage Trust In,GPMT
BMRC,Bank of Marin Bancorp,BMRC
IFN,"India Fund, Inc. (The)",IFN
DHIL,"Diamond Hill Investment Group, ",DHIL
MX,Magnachip Semiconductor Corpora,MX
DGII,Digi International Inc.,DGII
IGD,Voya Global Equity Dividend and,IGD
SMTS,Sierra Metals Inc.,SMTS
DVAX,Dynavax Technologies Corporatio,DVAX
NAT,Nordic American Tankers Limited,NAT
SLN,Silence Therapeutics Plc - Amer,SLN
MIRM,"Mirum Pharmaceuticals, Inc.",MIRM
REV,"Revlon, Inc. New",REV
LPG,Dorian LPG Ltd.,LPG
CO,Global Cord Blood Corporation,CO
IIIN,"Insteel Industries, Inc.",IIIN
MRC,MRC Global Inc.,MRC
GCO,Genesco Inc.,GCO
NTST,NetSTREIT Corp.,NTST
HSII,Heidrick & Struggles Internatio,HSII
FSD,First Trust High Income Long Sh,FSD
IRS,IRSA Inversiones Y Representaci,IRS
GDYN,"Grid Dynamics Holdings, Inc.",GDYN
TILE,"Interface, Inc.",TILE
UBP,Urstadt Biddle Properties Inc.,UBP
AXDX,"Accelerate Diagnostics, Inc.",AXDX
ISD,PGIM Short Duration High Yield ,ISD
ASIX,AdvanSix Inc.,ASIX
JFR,Nuveen Floating Rate Income Fun,JFR
HMTV,"Hemisphere Media Group, Inc.",HMTV
CPF,Central Pacific Financial Corp ,CPF
URGN,UroGen Pharma Ltd.,URGN
AWH,Aspira Women's Health Inc.,AWH
AROW,Arrow Financial Corporation,AROW
PPT,Putnam Premier Income Trust,PPT
INSW,"International Seaways, Inc.",INSW
HPK,"HighPeak Energy, Inc.",HPK
ANGO,"AngioDynamics, Inc.",ANGO
PRTA,Prothena Corporation plc,PRTA
CTT,"CatchMark Timber Trust, Inc.",CTT
EAD,238549,EAD
MTEM,"Molecular Templates, Inc.",MTEM
DSU,"Blackrock Debt Strategies Fund,",DSU
GDEN,"Golden Entertainment, Inc.",GDEN
CHUY,"Chuy's Holdings, Inc.",CHUY
EFR,Eaton Vance Senior Floating-Rat,EFR
ZYXI,"Zynex, Inc.",ZYXI
ABST,Absolute Software Corporation,ABST
HYMC,Hycroft Mining Holding Corporat,HYMC
GTHX,"G1 Therapeutics, Inc.",GTHX
UXIN,Uxin Limited,UXIN
ARCH,"Arch Resources, Inc.",ARCH
SVA,,SVA
RIGL,"Rigel Pharmaceuticals, Inc.",RIGL
GBAB,Guggenheim Taxable Municipal Ma,GBAB
CAAP,Corporacion America Airports SA,CAAP
PZN,Pzena Investment Management Inc,PZN
TA,TravelCenters of America Inc.,TA
THW,Tekla World Healthcare Fund Sha,THW
HGEN,"Humanigen, Inc.",HGEN
DCOM,"Dime Community Bancshares, Inc.",DCOM
OPRT,Oportun Financial Corporation,OPRT
EHI,Western Asset Global High Incom,EHI
PMO,Putnam Municipal Opportunities ,PMO
WSBF,"Waterstone Financial, Inc.",WSBF
VKTX,"Viking Therapeutics, Inc.",VKTX
HCKT,"The Hackett Group, Inc.",HCKT
VERI,"Veritone, Inc.",VERI
APEI,"American Public Education, Inc.",APEI
CMTL,Comtech Telecommunications Corp,CMTL
ORTX,Orchard Therapeutics plc,ORTX
TARS,"Tarsus Pharmaceuticals, Inc.",TARS
DSKE,"Daseke, Inc.",DSKE
NVGS,Navigator Holdings Ltd.,NVGS
KNOP,KNOT Offshore Partners LP,KNOP
AVD,American Vanguard Corporation,AVD
CLAR,Clarus Corporation,CLAR
DPG,Duff & Phelps Global Utility In,DPG
BQ,Boqii Holding Limited,BQ
APRE,"Aprea Therapeutics, Inc.",APRE
UVE,UNIVERSAL INSURANCE HOLDINGS IN,UVE
MRNS,"Marinus Pharmaceuticals, Inc.",MRNS
ELLO,Ellomay Capital Ltd,ELLO
KTF,DWS Municipal Income Trust,KTF
WLDN,"Willdan Group, Inc.",WLDN
WTTR,"Select Energy Services, Inc.",WTTR
CRF,33138,CRF
MTL,Mechel PAO,MTL
STRL,"Sterling Infrastructure, Inc.",STRL
NAK,"Northern Dynasty Minerals, Ltd.",NAK
CRNX,"Crinetics Pharmaceuticals, Inc.",CRNX
FIXX,"Homology Medicines, Inc.",FIXX
CVM,Cel-Sci Corporation,CVM
THR,"Thermon Group Holdings, Inc.",THR
AMC,"AMC Entertainment Holdings, Inc",AMC
RNLX,Renalytix plc,RNLX
DLTH,Duluth Holdings Inc.,DLTH
MRUS,Merus N.V.,MRUS
KRP,Kimbell Royalty Partners,KRP
AWP,Aberdeen Global Premier Propert,AWP
MIN,MFS Intermediate Income Trust,MIN
EBF,"Ennis, Inc.",EBF
RUBY,"Rubius Therapeutics, Inc.",RUBY
APLT,"Applied Therapeutics, Inc.",APLT
BZH,"Beazer Homes USA, Inc.",BZH
AGLE,"Aeglea BioTherapeutics, Inc.",AGLE
LOVE,The Lovesac Company,LOVE
HMLP,Hoegh LNG Partners LP,HMLP
ENPC,Executive Network Partnering Co,ENPC
AMYT,Amryt Pharma plc,AMYT
HQL,TeklaLife Sciences Investors,HQL
FNKO,"Funko, Inc.",FNKO
BLBD,Blue Bird Corporation,BLBD
BFZ,BlackRock California Municipal ,BFZ
WVE,Wave Life Sciences Ltd.,WVE
APTS,Preferred Apartment Communities,APTS
VIOT,"Viomi Technology Co., Ltd",VIOT
SGU,Star Group L.P.,SGU
MHN,Blackrock MuniHoldings New York,MHN
MCFT,"MasterCraft Boat Holdings, Inc.",MCFT
AFMD,Affimed N.V.,AFMD
KALA,"Kala Pharmaceuticals, Inc.",KALA
RYI,Ryerson Holding Corporation,RYI
DBA,Invesco DB Agriculture Fund,DBA
CPSI,"Computer Programs and Systems, ",CPSI
FRA,Blackrock Floating Rate Income ,FRA
FRPH,"FRP Holdings, Inc.",FRPH
LSF,"Laird Superfood, Inc.",LSF
AMSC,American Superconductor Corpora,AMSC
FLIC,The First of Long Island Corpor,FLIC
ALRS,Alerus Financial Corporation,ALRS
WPRT,Westport Fuel Systems Inc,WPRT
MUJ,Blackrock MuniHoldings New Jers,MUJ
WIMI,WiMi Hologram Cloud Inc.,WIMI
GUT,Gabelli Utility Trust (The),GUT
BDSX,"Biodesix, Inc.",BDSX
CSTE,Caesarstone Ltd.,CSTE
GSS,"Golden Star Resources, Ltd",GSS
AKBA,"Akebia Therapeutics, Inc.",AKBA
PRTY,Party City Holdco Inc.,PRTY
KBAL,"Kimball International, Inc.",KBAL
SBR,Sabine Royalty Trust,SBR
CASA,"Casa Systems, Inc.",CASA
MIY,Blackrock MuniYield Michigan Qu,MIY
ARLO,"Arlo Technologies, Inc.",ARLO
BCYC,Bicycle Therapeutics plc,BCYC
DMS,"Digital Media Solutions, Inc.",DMS
TITN,Titan Machinery Inc.,TITN
BBDC,"Barings BDC, Inc.",BBDC
DGICA,"Donegal Group, Inc.",DGICA
BUI,"BlackRock Utility, Infrastructu",BUI
BDSI,BioDelivery Sciences Internatio,BDSI
RFP,Resolute Forest Products Inc.,RFP
TRUE,"TrueCar, Inc.",TRUE
OXLC,Oxford Lane Capital Corp.,OXLC
DXPE,"DXP Enterprises, Inc.",DXPE
AMAL,Amalgamated Financial Corp.,AMAL
BFST,"Business First Bancshares, Inc.",BFST
HCI,"HCI Group, Inc.",HCI
AXTI,AXT Inc,AXTI
DX,"Dynex Capital, Inc.",DX
USX,"U.S. Xpress Enterprises, Inc.",USX
FFIC,Flushing Financial Corporation,FFIC
SWIR,"Sierra Wireless, Inc.",SWIR
NPTN,NeoPhotonics Corporation,NPTN
TWND,Tailwind Acquisition Corp.,TWND
FLNG,FLEX LNG Ltd.,FLNG
LXFR,Luxfer Holdings PLC,LXFR
EDD,Morgan Stanley Emerging Markets,EDD
SPRO,"Spero Therapeutics, Inc.",SPRO
VHI,"Valhi, Inc.",VHI
AFB,AllianceBernstein National Muni,AFB
HFFG,HF Foods Group Inc.,HFFG
RVP,"Retractable Technologies, Inc.",RVP
PBYI,Puma Biotechnology Inc,PBYI
CNSL,Consolidated Communications Hol,CNSL
PGC,Peapack-Gladstone Financial Cor,PGC
ECOM,ChannelAdvisor Corporation,ECOM
TPVG,TriplePoint Venture Growth BDC ,TPVG
RAPT,"RAPT Therapeutics, Inc.",RAPT
YJ,Yunji Inc. - American Depositor,YJ
MSBI,"Midland States Bancorp, Inc.",MSBI
CRD-A,Crawford & Company,CRD-A
MTW,"Manitowoc Company, Inc. (The)",MTW
AVDL,Avadel Pharmaceuticals plc,AVDL
BNFT,"Benefitfocus, Inc.",BNFT
CUTR,"Cutera, Inc.",CUTR
PIAI,Prime Impact Acquisition I,PIAI
HUIZ,Huize Holding Limited,HUIZ
AMOT,"Allied Motion Technologies, Inc",AMOT
IMUX,"Immunic, Inc.",IMUX
SM,SM Energy Company,SM
GLTO,"Galecto, Inc.",GLTO
ITRN,Ituran Location and Control Ltd,ITRN
PFLT,PennantPark Floating Rate Capit,PFLT
GBLI,"Global Indemnity Group, LLC",GBLI
RMT,"Royce Micro-Cap Trust, Inc.",RMT
ZTR,Virtus Global Dividend & Income,ZTR
SRLP,Sprague Resources LP,SRLP
STK,Columbia Seligman Premium Techn,STK
BKT,BlackRock Income Trust Inc. (Th,BKT
HPF,John Hancock Pfd Income Fund II,HPF
MUX,McEwen Mining Inc.,MUX
MOFG,"MidWestOne Financial Group, Inc",MOFG
SGC,"Superior Group of Companies, In",SGC
FCBC,"First Community Bankshares, Inc",FCBC
OVID,Ovid Therapeutics Inc.,OVID
MBWM,Mercantile Bank Corporation,MBWM
VHC,VirnetX Holding Corp,VHC
RGP,"Resources Connection, Inc.",RGP
NEWT,Newtek Business Services Corp.,NEWT
NEV,Nuveen Enhanced Municipal Value,NEV
TMDX,"TransMedics Group, Inc.",TMDX
TDW,Tidewater Inc.,TDW
CCBG,Capital City Bank Group,CCBG
VPG,"Vishay Precision Group, Inc.",VPG
ORC,"Orchid Island Capital, Inc.",ORC
TXMD,"TherapeuticsMD, Inc.",TXMD
TRVN,"Trevena, Inc.",TRVN
KE,"Kimball Electronics, Inc.",KE
PMM,Putnam Managed Municipal Income,PMM
CUE,"Cue Biopharma, Inc.",CUE
ASA,ASA  Gold and Precious Metals L,ASA
QK,Q&K International Group Limited,QK
VSEC,VSE Corporation,VSEC
CURI,CuriosityStream Inc.,CURI
TRC,Tejon Ranch Co,TRC
BYM,Blackrock Municipal Income Qual,BYM
ETB,Eaton Vance Tax-Managed Buy-Wri,ETB
CTSO,Cytosorbents Corporation,CTSO
CCAP,"Crescent Capital BDC, Inc.",CCAP
AEF,27762,AEF
MLR,"Miller Industries, Inc.",MLR
WTRH,Waitr Holdings Inc.,WTRH
ACIU,AC Immune SA,ACIU
GATO,"Gatos Silver, Inc.",GATO
SPNE,SeaSpine Holdings Corporation,SPNE
IPHA,Innate Pharma S.A.,IPHA
CLVS,"Clovis Oncology, Inc.",CLVS
TCDA,"Tricida, Inc.",TCDA
TNK,Teekay Tankers Ltd.,TNK
MCBS,"MetroCity Bankshares, Inc.",MCBS
MCR,MFS Charter Income Trust,MCR
QD,Qudian Inc.,QD
DSM,Dreyfus Strategic Municipal Bon,DSM
GBL,"Gamco Investors, Inc.",GBL
IDYA,"IDEAYA Biosciences, Inc.",IDYA
HARP,"Harpoon Therapeutics, Inc.",HARP
HBT,"HBT Financial, Inc.",HBT
ACRE,Ares Commercial Real Estate Cor,ACRE
DMLP,"Dorchester Minerals, L.P.",DMLP
ETO,Eaton Vance Tax-Advantage Globa,ETO
NISN,NiSun Intl Enterprise Developme,NISN
IBCP,Independent Bank Corporation,IBCP
CRESY,Cresud S.A.C.I.F. y A.,CRESY
NODK,"NI Holdings, Inc.",NODK
XENE,Xenon Pharmaceuticals Inc.,XENE
QH,Quhuo Limited - American Deposi,QH
EVI,"EVI Industries, Inc.",EVI
SENEA,Seneca Foods Corp.,SENEA
AENZ,Aenza S.A.A.,AENZ
CIO,"City Office REIT, Inc.",CIO
BHB,"Bar Harbor Bankshares, Inc.",BHB
MOV,Movado Group Inc.,MOV
PROF,Profound Medical Corp.,PROF
NGL,NGL ENERGY PARTNERS LP,NGL
OLP,"One Liberty Properties, Inc.",OLP
TFFP,"TFF Pharmaceuticals, Inc.",TFFP
DJCO,Daily Journal Corp. (S.C.),DJCO
TEI,Templeton Emerging Markets Inco,TEI
RRBI,"Red River Bancshares, Inc.",RRBI
OPY,"Oppenheimer Holdings, Inc.",OPY
WIA,Western Asset Inflation-Linked ,WIA
RYAM,Rayonier Advanced Materials Inc,RYAM
LEGH,Legacy Housing Corporation,LEGH
MMT,MFS Multimarket Income Trust,MMT
SSTI,"ShotSpotter, Inc.",SSTI
JYNT,The Joint Corp.,JYNT
GP,GreenPower Motor Company Inc.,GP
PLL,Piedmont Lithium Inc.,PLL
FMNB,Farmers National Banc Corp.,FMNB
CURO,CURO Group Holdings Corp.,CURO
LAND,Gladstone Land Corporation,LAND
SYRS,"Syros Pharmaceuticals, Inc.",SYRS
TELL,Tellurian Inc.,TELL
MPAA,"Motorcar Parts of America, Inc.",MPAA
IGIC,International General Insurance,IGIC
PLSE,"Pulse Biosciences, Inc",PLSE
HOFT,Hooker Furnishings Corporation,HOFT
IMRA,IMARA Inc.,IMRA
BLE,BlackRock Municipal Income Trus,BLE
SXC,"SunCoke Energy, Inc.",SXC
ARAY,Accuray Incorporated,ARAY
XOMA,XOMA Corporation,XOMA
OIA,Invesco Municipal Income Opport,OIA
ARTNA,Artesian Resources Corporation,ARTNA
HEXO,HEXO Corp.,HEXO
MCS,Marcus Corporation (The),MCS
JRI,Nuveen Real Asset Income and Gr,JRI
ALLT,Allot Ltd.,ALLT
PUYI,Puyi Inc. - American Depository,PUYI
CALA,"Calithera Biosciences, Inc.",CALA
CDZI,"Cadiz, Inc.",CDZI
SELB,"Selecta Biosciences, Inc.",SELB
DRRX,DURECT Corporation,DRRX
VMD,"Viemed Healthcare, Inc.",VMD
ERC,109188,ERC
OPRX,OptimizeRx Corporation,OPRX
ANIP,"ANI Pharmaceuticals, Inc.",ANIP
CPRX,"Catalyst Pharmaceuticals, Inc.",CPRX
MTA,Metalla Royalty & Streaming Ltd,MTA
CTRN,"Citi Trends, Inc.",CTRN
EGAN,eGain Corporation,EGAN
CTMX,"CytomX Therapeutics, Inc.",CTMX
PKOH,Park-Ohio Holdings Corp.,PKOH
ONEW,OneWater Marine Inc.,ONEW
CCNE,CNB Financial Corporation,CCNE
CRAI,"CRA International,Inc.",CRAI
BSRR,Sierra Bancorp,BSRR
GMDA,Gamida Cell Ltd.,GMDA
ASG,"Liberty All-Star Growth Fund, I",ASG
EIGR,"Eiger BioPharmaceuticals, Inc.",EIGR
MYJ,Blackrock MuniYield New Jersey ,MYJ
NDLS,Noodles & Company,NDLS
NRGX,PIMCO Energy and Tactical Credi,NRGX
HYI,Western Asset High Yield Define,HYI
NBR,Nabors Industries Ltd.,NBR
RADA,RADA Electronic Industries Ltd.,RADA
OOMA,"Ooma, Inc.",OOMA
JRO,Nuveen Floating Rate Income Opp,JRO
RDHL,Redhill Biopharma Ltd.,RDHL
YRD,Yiren Digital Ltd.,YRD
LITB,"LightInTheBox Holding Co., Ltd.",LITB
PEO,"Adams Natural Resources Fund, I",PEO
CNCE,"Concert Pharmaceuticals, Inc.",CNCE
ITIC,Investors Title Company,ITIC
SOR,"Source Capital, Inc.",SOR
KALV,"KalVista Pharmaceuticals, Inc.",KALV
BLCT,BlueCity Holdings Limited,BLCT
AGMH,AGM Group Holdings Inc.,AGMH
GNTY,"Guaranty Bancshares, Inc.",GNTY
RFI,Cohen & Steers Total Return Rea,RFI
JGH,Nuveen Global High Income Fund ,JGH
PLYM,"Plymouth Industrial REIT, Inc.",PLYM
IBEX,IBEX Limited,IBEX
MUDSU,Mudrick Capital Acquisition Cor,MUDSU
UFPT,"UFP Technologies, Inc.",UFPT
SUPV,Grupo Supervielle S.A.,SUPV
MBI,MBIA Inc.,MBI
PLM,Polymet Mining Corporation,PLM
RFL,"Rafael Holdings, Inc.",RFL
FFA,First Trust Enhanced Equity Inc,FFA
WSR,Whitestone REIT,WSR
LEJU,Leju Holdings Limited,LEJU
RMNI,"Rimini Street, Inc.",RMNI
BWB,"Bridgewater Bancshares, Inc.",BWB
CPE,Callon Petroleum Company,CPE
FISI,"Financial Institutions, Inc.",FISI
MGTA,"Magenta Therapeutics, Inc.",MGTA
CABA,"Cabaletta Bio, Inc.",CABA
LRMR,"Larimar Therapeutics, Inc.",LRMR
VYGR,"Voyager Therapeutics, Inc.",VYGR
GLDG,GoldMining Inc.,GLDG
BH,Biglari Holdings Inc.,BH
SPFI,"South Plains Financial, Inc.",SPFI
GCI,"Gannett Co., Inc.",GCI
EOT,Eaton Vance Municipal Income Tr,EOT
VTRU,Vitru Limited,VTRU
GAIN,Gladstone Investment Corporatio,GAIN
GLO,Clough Global Opportunities Fun,GLO
AXU,Alexco Resource Corp,AXU
HESM,Hess Midstream LP,HESM
ACBI,"Atlantic Capital Bancshares, In",ACBI
FDUS,Fidus Investment Corporation,FDUS
CLFD,"Clearfield, Inc.",CLFD
MEIP,"MEI Pharma, Inc.",MEIP
HAFC,Hanmi Financial Corporation,HAFC
CONN,"Conn's, Inc.",CONN
CSWC,Capital Southwest Corporation,CSWC
SOI,Solaris Oilfield Infrastructure,SOI
ASPN,"Aspen Aerogels, Inc.",ASPN
SCPL,SciPlay Corporation,SCPL
ALT,"Altimmune, Inc.",ALT
LOOP,"Loop Industries, Inc.",LOOP
CAMP,CalAmp Corp.,CAMP
NNDM,Nano Dimension Ltd.,NNDM
EQBK,"Equity Bancshares, Inc.",EQBK
BYSI,"BeyondSpring, Inc.",BYSI
SURF,"Surface Oncology, Inc.",SURF
WTBA,West Bancorporation,WTBA
POWL,"Powell Industries, Inc.",POWL
SLCA,"U.S. Silica Holdings, Inc.",SLCA
EBTC,Enterprise Bancorp Inc,EBTC
USAS,Americas Gold and Silver Corpor,USAS
INAQ,Insight Acquisition Corp.,INAQ
RM,Regional Management Corp.,RM
LQDT,"Liquidity Services, Inc.",LQDT
PSF,Cohen & Steers Select Preferred,PSF
ASAQ,Atlantic Street Acquisition Cor,ASAQ
TACO,"Del Taco Restaurants, Inc.",TACO
KOR,Corvus Gold Inc.,KOR
HPX,HPX Corp.,HPX
FC,Franklin Covey Company,FC
FOF,Cohen & Steers Closed-End Oppor,FOF
GNK,Genco Shipping & Trading Limite,GNK
TISI,"Team, Inc.",TISI
MVT,"Blackrock MuniVest Fund II, Inc",MVT
LCUT,"Lifetime Brands, Inc.",LCUT
CIA,"Citizens, Inc.",CIA
FREE,"Whole Earth Brands, Inc.",FREE
UTMD,"Utah Medical Products, Inc.",UTMD
CODX,"Co-Diagnostics, Inc.",CODX
STXS,"Stereotaxis, Inc.",STXS
ATHX,"Athersys, Inc.",ATHX
AKTS,"Akoustis Technologies, Inc.",AKTS
VRNA,Verona Pharma plc,VRNA
HTBI,"HomeTrust Bancshares, Inc.",HTBI
RIOT,"Riot Blockchain, Inc",RIOT
IVC,Invacare Corporation,IVC
GNUS,"Genius Brands International, In",GNUS
CHN,"China Fund, Inc. (The)",CHN
AVXL,Anavex Life Sciences Corp.,AVXL
MYC,Blackrock MuniYield California ,MYC
SRT,"StarTek, Inc.",SRT
FULC,"Fulcrum Therapeutics, Inc.",FULC
NBEV,"NewAge, Inc.",NBEV
CDXC,ChromaDex Corporation,CDXC
MQT,Blackrock MuniYield Quality Fun,MQT
MSB,Mesabi Trust,MSB
ACV,568516,ACV
CCRN,"Cross Country Healthcare, Inc.",CCRN
DAC,Danaos Corporation,DAC
INFU,"InfuSystems Holdings, Inc.",INFU
RRGB,"Red Robin Gourmet Burgers, Inc.",RRGB
ESCA,"Escalade, Incorporated",ESCA
LNDC,Landec Corporation,LNDC
THRY,"Thryv Holdings, Inc.",THRY
RBB,RBB Bancorp,RBB
GILT,Gilat Satellite Networks Ltd.,GILT
CVLG,"Covenant Logistics Group, Inc.",CVLG
NNBR,"NN, Inc.",NNBR
TWI,"Titan International, Inc. (DE)",TWI
KMDA,Kamada Ltd.,KMDA
FRGI,"Fiesta Restaurant Group, Inc.",FRGI
CZNC,Citizens & Northern Corp,CZNC
HRTG,"Heritage Insurance Holdings, In",HRTG
FDBC,"Fidelity D & D Bancorp, Inc.",FDBC
FCT,First Trust Senior Floating Rat,FCT
COMS,ComSovereign Holding Corp.,COMS
PLPC,Preformed Line Products Company,PLPC
IBIO,"iBio, Inc.",IBIO
MUE,Blackrock MuniHoldings Quality ,MUE
AMNB,"American National Bankshares, I",AMNB
TGLS,Tecnoglass Inc.,TGLS
EVM,29200,EVM
DBL,DoubleLine Opportunistic Credit,DBL
NCA,Nuveen California Municipal Val,NCA
GF,"New Germany Fund, Inc. (The)",GF
